q non-Coulombic_BLPS full_BLPS
  23.8830000000    0.0220308933    0.0000000000
  23.8860000000    0.0220253596    0.0000000000
  23.8890000000    0.0220198280    0.0000000000
  23.8920000000    0.0220142985    0.0000000000
  23.8950000000    0.0220087711    0.0000000000
  23.8980000000    0.0220032458    0.0000000000
  23.9010000000    0.0219977226    0.0000000000
  23.9040000000    0.0219922014    0.0000000000
  23.9070000000    0.0219866823    0.0000000000
  23.9100000000    0.0219811653    0.0000000000
  23.9130000000    0.0219756503    0.0000000000
  23.9160000000    0.0219701375    0.0000000000
  23.9190000000    0.0219646267    0.0000000000
  23.9220000000    0.0219591180    0.0000000000
  23.9250000000    0.0219536113    0.0000000000
  23.9280000000    0.0219481068    0.0000000000
  23.9310000000    0.0219426043    0.0000000000
  23.9340000000    0.0219371038    0.0000000000
  23.9370000000    0.0219316055    0.0000000000
  23.9400000000    0.0219261092    0.0000000000
  23.9430000000    0.0219206149    0.0000000000
  23.9460000000    0.0219151228    0.0000000000
  23.9490000000    0.0219096327    0.0000000000
  23.9520000000    0.0219041446    0.0000000000
  23.9550000000    0.0218986586    0.0000000000
  23.9580000000    0.0218931747    0.0000000000
  23.9610000000    0.0218876929    0.0000000000
  23.9640000000    0.0218822131    0.0000000000
  23.9670000000    0.0218767353    0.0000000000
  23.9700000000    0.0218712596    0.0000000000
  23.9730000000    0.0218657860    0.0000000000
  23.9760000000    0.0218603144    0.0000000000
  23.9790000000    0.0218548449    0.0000000000
  23.9820000000    0.0218493774    0.0000000000
  23.9850000000    0.0218439120    0.0000000000
  23.9880000000    0.0218384486    0.0000000000
  23.9910000000    0.0218329873    0.0000000000
  23.9940000000    0.0218275280    0.0000000000
  23.9970000000    0.0218220708    0.0000000000
  24.0000000000    0.0218166156    0.0000000000
  24.0030000000    0.0218111625    0.0000000000
  24.0060000000    0.0218057114    0.0000000000
  24.0090000000    0.0218002624    0.0000000000
  24.0120000000    0.0217948154    0.0000000000
  24.0150000000    0.0217893704    0.0000000000
  24.0180000000    0.0217839275    0.0000000000
  24.0210000000    0.0217784866    0.0000000000
  24.0240000000    0.0217730478    0.0000000000
  24.0270000000    0.0217676110    0.0000000000
  24.0300000000    0.0217621762    0.0000000000
  24.0330000000    0.0217567435    0.0000000000
  24.0360000000    0.0217513128    0.0000000000
  24.0390000000    0.0217458841    0.0000000000
  24.0420000000    0.0217404575    0.0000000000
  24.0450000000    0.0217350329    0.0000000000
  24.0480000000    0.0217296103    0.0000000000
  24.0510000000    0.0217241897    0.0000000000
  24.0540000000    0.0217187712    0.0000000000
  24.0570000000    0.0217133547    0.0000000000
  24.0600000000    0.0217079403    0.0000000000
  24.0630000000    0.0217025278    0.0000000000
  24.0660000000    0.0216971174    0.0000000000
  24.0690000000    0.0216917090    0.0000000000
  24.0720000000    0.0216863027    0.0000000000
  24.0750000000    0.0216808983    0.0000000000
  24.0780000000    0.0216754960    0.0000000000
  24.0810000000    0.0216700957    0.0000000000
  24.0840000000    0.0216646974    0.0000000000
  24.0870000000    0.0216593011    0.0000000000
  24.0900000000    0.0216539068    0.0000000000
  24.0930000000    0.0216485146    0.0000000000
  24.0960000000    0.0216431244    0.0000000000
  24.0990000000    0.0216377361    0.0000000000
  24.1020000000    0.0216323499    0.0000000000
  24.1050000000    0.0216269657    0.0000000000
  24.1080000000    0.0216215836    0.0000000000
  24.1110000000    0.0216162034    0.0000000000
  24.1140000000    0.0216108252    0.0000000000
  24.1170000000    0.0216054491    0.0000000000
  24.1200000000    0.0216000749    0.0000000000
  24.1230000000    0.0215947027    0.0000000000
  24.1260000000    0.0215893326    0.0000000000
  24.1290000000    0.0215839645    0.0000000000
  24.1320000000    0.0215785983    0.0000000000
  24.1350000000    0.0215732342    0.0000000000
  24.1380000000    0.0215678720    0.0000000000
  24.1410000000    0.0215625119    0.0000000000
  24.1440000000    0.0215571537    0.0000000000
  24.1470000000    0.0215517976    0.0000000000
  24.1500000000    0.0215464434    0.0000000000
  24.1530000000    0.0215410913    0.0000000000
  24.1560000000    0.0215357411    0.0000000000
  24.1590000000    0.0215303930    0.0000000000
  24.1620000000    0.0215250468    0.0000000000
  24.1650000000    0.0215197026    0.0000000000
  24.1680000000    0.0215143604    0.0000000000
  24.1710000000    0.0215090202    0.0000000000
  24.1740000000    0.0215036820    0.0000000000
  24.1770000000    0.0214983457    0.0000000000
  24.1800000000    0.0214930115    0.0000000000
  24.1830000000    0.0214876792    0.0000000000
  24.1860000000    0.0214823490    0.0000000000
  24.1890000000    0.0214770207    0.0000000000
  24.1920000000    0.0214716944    0.0000000000
  24.1950000000    0.0214663700    0.0000000000
  24.1980000000    0.0214610477    0.0000000000
  24.2010000000    0.0214557273    0.0000000000
  24.2040000000    0.0214504089    0.0000000000
  24.2070000000    0.0214450925    0.0000000000
  24.2100000000    0.0214397781    0.0000000000
  24.2130000000    0.0214344656    0.0000000000
  24.2160000000    0.0214291551    0.0000000000
  24.2190000000    0.0214238466    0.0000000000
  24.2220000000    0.0214185400    0.0000000000
  24.2250000000    0.0214132355    0.0000000000
  24.2280000000    0.0214079329    0.0000000000
  24.2310000000    0.0214026322    0.0000000000
  24.2340000000    0.0213973336    0.0000000000
  24.2370000000    0.0213920369    0.0000000000
  24.2400000000    0.0213867421    0.0000000000
  24.2430000000    0.0213814494    0.0000000000
  24.2460000000    0.0213761586    0.0000000000
  24.2490000000    0.0213708697    0.0000000000
  24.2520000000    0.0213655829    0.0000000000
  24.2550000000    0.0213602979    0.0000000000
  24.2580000000    0.0213550150    0.0000000000
  24.2610000000    0.0213497340    0.0000000000
  24.2640000000    0.0213444550    0.0000000000
  24.2670000000    0.0213391779    0.0000000000
  24.2700000000    0.0213339028    0.0000000000
  24.2730000000    0.0213286296    0.0000000000
  24.2760000000    0.0213233584    0.0000000000
  24.2790000000    0.0213180891    0.0000000000
  24.2820000000    0.0213128218    0.0000000000
  24.2850000000    0.0213075565    0.0000000000
  24.2880000000    0.0213022931    0.0000000000
  24.2910000000    0.0212970316    0.0000000000
  24.2940000000    0.0212917721    0.0000000000
  24.2970000000    0.0212865146    0.0000000000
  24.3000000000    0.0212812590    0.0000000000
  24.3030000000    0.0212760053    0.0000000000
  24.3060000000    0.0212707536    0.0000000000
  24.3090000000    0.0212655038    0.0000000000
  24.3120000000    0.0212602560    0.0000000000
  24.3150000000    0.0212550101    0.0000000000
  24.3180000000    0.0212497662    0.0000000000
  24.3210000000    0.0212445242    0.0000000000
  24.3240000000    0.0212392841    0.0000000000
  24.3270000000    0.0212340460    0.0000000000
  24.3300000000    0.0212288098    0.0000000000
  24.3330000000    0.0212235756    0.0000000000
  24.3360000000    0.0212183432    0.0000000000
  24.3390000000    0.0212131129    0.0000000000
  24.3420000000    0.0212078844    0.0000000000
  24.3450000000    0.0212026579    0.0000000000
  24.3480000000    0.0211974333    0.0000000000
  24.3510000000    0.0211922107    0.0000000000
  24.3540000000    0.0211869900    0.0000000000
  24.3570000000    0.0211817712    0.0000000000
  24.3600000000    0.0211765543    0.0000000000
  24.3630000000    0.0211713394    0.0000000000
  24.3660000000    0.0211661263    0.0000000000
  24.3690000000    0.0211609153    0.0000000000
  24.3720000000    0.0211557061    0.0000000000
  24.3750000000    0.0211504989    0.0000000000
  24.3780000000    0.0211452935    0.0000000000
  24.3810000000    0.0211400902    0.0000000000
  24.3840000000    0.0211348887    0.0000000000
  24.3870000000    0.0211296891    0.0000000000
  24.3900000000    0.0211244915    0.0000000000
  24.3930000000    0.0211192958    0.0000000000
  24.3960000000    0.0211141020    0.0000000000
  24.3990000000    0.0211089101    0.0000000000
  24.4020000000    0.0211037201    0.0000000000
  24.4050000000    0.0210985321    0.0000000000
  24.4080000000    0.0210933459    0.0000000000
  24.4110000000    0.0210881617    0.0000000000
  24.4140000000    0.0210829794    0.0000000000
  24.4170000000    0.0210777989    0.0000000000
  24.4200000000    0.0210726204    0.0000000000
  24.4230000000    0.0210674439    0.0000000000
  24.4260000000    0.0210622692    0.0000000000
  24.4290000000    0.0210570964    0.0000000000
  24.4320000000    0.0210519255    0.0000000000
  24.4350000000    0.0210467565    0.0000000000
  24.4380000000    0.0210415895    0.0000000000
  24.4410000000    0.0210364243    0.0000000000
  24.4440000000    0.0210312610    0.0000000000
  24.4470000000    0.0210260997    0.0000000000
  24.4500000000    0.0210209402    0.0000000000
  24.4530000000    0.0210157827    0.0000000000
  24.4560000000    0.0210106270    0.0000000000
  24.4590000000    0.0210054732    0.0000000000
  24.4620000000    0.0210003213    0.0000000000
  24.4650000000    0.0209951714    0.0000000000
  24.4680000000    0.0209900233    0.0000000000
  24.4710000000    0.0209848771    0.0000000000
  24.4740000000    0.0209797328    0.0000000000
  24.4770000000    0.0209745904    0.0000000000
  24.4800000000    0.0209694499    0.0000000000
  24.4830000000    0.0209643112    0.0000000000
  24.4860000000    0.0209591745    0.0000000000
  24.4890000000    0.0209540397    0.0000000000
  24.4920000000    0.0209489067    0.0000000000
  24.4950000000    0.0209437756    0.0000000000
  24.4980000000    0.0209386464    0.0000000000
  24.5010000000    0.0209335191    0.0000000000
  24.5040000000    0.0209283937    0.0000000000
  24.5070000000    0.0209232701    0.0000000000
  24.5100000000    0.0209181485    0.0000000000
  24.5130000000    0.0209130287    0.0000000000
  24.5160000000    0.0209079108    0.0000000000
  24.5190000000    0.0209027948    0.0000000000
  24.5220000000    0.0208976806    0.0000000000
  24.5250000000    0.0208925684    0.0000000000
  24.5280000000    0.0208874580    0.0000000000
  24.5310000000    0.0208823495    0.0000000000
  24.5340000000    0.0208772428    0.0000000000
  24.5370000000    0.0208721380    0.0000000000
  24.5400000000    0.0208670351    0.0000000000
  24.5430000000    0.0208619341    0.0000000000
  24.5460000000    0.0208568349    0.0000000000
  24.5490000000    0.0208517377    0.0000000000
  24.5520000000    0.0208466422    0.0000000000
  24.5550000000    0.0208415487    0.0000000000
  24.5580000000    0.0208364570    0.0000000000
  24.5610000000    0.0208313672    0.0000000000
  24.5640000000    0.0208262792    0.0000000000
  24.5670000000    0.0208211931    0.0000000000
  24.5700000000    0.0208161089    0.0000000000
  24.5730000000    0.0208110265    0.0000000000
  24.5760000000    0.0208059460    0.0000000000
  24.5790000000    0.0208008674    0.0000000000
  24.5820000000    0.0207957906    0.0000000000
  24.5850000000    0.0207907157    0.0000000000
  24.5880000000    0.0207856426    0.0000000000
  24.5910000000    0.0207805714    0.0000000000
  24.5940000000    0.0207755020    0.0000000000
  24.5970000000    0.0207704345    0.0000000000
  24.6000000000    0.0207653689    0.0000000000
  24.6030000000    0.0207603051    0.0000000000
  24.6060000000    0.0207552431    0.0000000000
  24.6090000000    0.0207501830    0.0000000000
  24.6120000000    0.0207451248    0.0000000000
  24.6150000000    0.0207400684    0.0000000000
  24.6180000000    0.0207350138    0.0000000000
  24.6210000000    0.0207299611    0.0000000000
  24.6240000000    0.0207249103    0.0000000000
  24.6270000000    0.0207198613    0.0000000000
  24.6300000000    0.0207148141    0.0000000000
  24.6330000000    0.0207097688    0.0000000000
  24.6360000000    0.0207047253    0.0000000000
  24.6390000000    0.0206996837    0.0000000000
  24.6420000000    0.0206946439    0.0000000000
  24.6450000000    0.0206896059    0.0000000000
  24.6480000000    0.0206845698    0.0000000000
  24.6510000000    0.0206795356    0.0000000000
  24.6540000000    0.0206745031    0.0000000000
  24.6570000000    0.0206694725    0.0000000000
  24.6600000000    0.0206644438    0.0000000000
  24.6630000000    0.0206594168    0.0000000000
  24.6660000000    0.0206543917    0.0000000000
  24.6690000000    0.0206493685    0.0000000000
  24.6720000000    0.0206443470    0.0000000000
  24.6750000000    0.0206393275    0.0000000000
  24.6780000000    0.0206343097    0.0000000000
  24.6810000000    0.0206292937    0.0000000000
  24.6840000000    0.0206242796    0.0000000000
  24.6870000000    0.0206192674    0.0000000000
  24.6900000000    0.0206142569    0.0000000000
  24.6930000000    0.0206092483    0.0000000000
  24.6960000000    0.0206042415    0.0000000000
  24.6990000000    0.0205992365    0.0000000000
  24.7020000000    0.0205942333    0.0000000000
  24.7050000000    0.0205892320    0.0000000000
  24.7080000000    0.0205842325    0.0000000000
  24.7110000000    0.0205792348    0.0000000000
  24.7140000000    0.0205742389    0.0000000000
  24.7170000000    0.0205692449    0.0000000000
  24.7200000000    0.0205642527    0.0000000000
  24.7230000000    0.0205592622    0.0000000000
  24.7260000000    0.0205542736    0.0000000000
  24.7290000000    0.0205492869    0.0000000000
  24.7320000000    0.0205443019    0.0000000000
  24.7350000000    0.0205393187    0.0000000000
  24.7380000000    0.0205343374    0.0000000000
  24.7410000000    0.0205293579    0.0000000000
  24.7440000000    0.0205243802    0.0000000000
  24.7470000000    0.0205194042    0.0000000000
  24.7500000000    0.0205144301    0.0000000000
  24.7530000000    0.0205094579    0.0000000000
  24.7560000000    0.0205044874    0.0000000000
  24.7590000000    0.0204995187    0.0000000000
  24.7620000000    0.0204945518    0.0000000000
  24.7650000000    0.0204895868    0.0000000000
  24.7680000000    0.0204846235    0.0000000000
  24.7710000000    0.0204796620    0.0000000000
  24.7740000000    0.0204747024    0.0000000000
  24.7770000000    0.0204697445    0.0000000000
  24.7800000000    0.0204647885    0.0000000000
  24.7830000000    0.0204598342    0.0000000000
  24.7860000000    0.0204548818    0.0000000000
  24.7890000000    0.0204499311    0.0000000000
